make,body,state,units,avg_price,revenue
dodge,regular cab,mn,1,1500.0,1500.0
dodge,regular cab,mo,1,1000.0,1000.0
dodge,regular cab,ms,1,8600.0,8600.0
dodge,regular cab,nc,2,4750.0,9500.0
dodge,regular cab,nj,2,9000.0,18000.0
dodge,regular cab,nv,3,7800.0,23400.0
dodge,regular cab,ny,2,6150.0,12300.0
dodge,regular cab,oh,3,6216.666666666667,18650.0
dodge,regular cab,ok,1,2100.0,2100.0
dodge,regular cab,pa,1,11200.0,11200.0
dodge,regular cab,tn,2,7250.0,14500.0
dodge,regular cab,tx,10,4680.0,46800.0
dodge,regular cab,va,2,2450.0,4900.0
dodge,sedan,ab,6,15700.0,94200.0
dodge,sedan,al,1,9700.0,9700.0
dodge,sedan,az,42,9054.761904761905,380300.0
dodge,sedan,ca,164,10014.634146341463,1642400.0
dodge,sedan,co,22,10968.181818181818,241300.0
dodge,sedan,fl,241,10851.659751037345,2615250.0
dodge,sedan,ga,105,10415.257142857143,1093602.0
dodge,sedan,hi,4,10650.0,42600.0
dodge,sedan,il,74,10881.094594594595,805201.0
dodge,sedan,in,34,9880.882352941177,335950.0
dodge,sedan,la,17,10182.35294117647,173100.0
dodge,sedan,ma,12,7550.0,90600.0
dodge,sedan,md,43,8097.674418604651,348200.0
dodge,sedan,mi,83,11629.518072289156,965250.0
dodge,sedan,mn,38,9984.21052631579,379400.0
dodge,sedan,mo,65,10268.076923076924,667425.0
dodge,sedan,ms,17,10661.764705882353,181250.0
dodge,sedan,nc,143,9210.13986013986,1317050.0
dodge,sedan,ne,15,11150.0,167250.0
dodge,sedan,nj,50,9578.0,478900.0
dodge,sedan,nm,1,700.0,700.0
dodge,sedan,nv,38,10793.421052631578,410150.0
dodge,sedan,ny,21,8645.238095238095,181550.0
dodge,sedan,oh,61,8953.27868852459,546150.0
dodge,sedan,on,36,21252.777777777777,765100.0
dodge,sedan,or,5,9480.0,47400.0
dodge,sedan,pa,114,12187.719298245614,1389400.0
dodge,sedan,pr,1,9500.0,9500.0
dodge,sedan,qc,4,16600.0,66400.0
dodge,sedan,sc,15,11553.4,173301.0
dodge,sedan,tn,78,11536.538461538461,899850.0
dodge,sedan,tx,263,11692.585551330798,3075150.0
dodge,sedan,ut,2,6800.0,13600.0
dodge,sedan,va,55,11035.454545454546,606950.0
dodge,sedan,wa,16,8659.375,138550.0
dodge,sedan,wi,21,9285.714285714286,195000.0
dodge,suv,ab,3,12050.0,36150.0
dodge,suv,az,13,11350.0,147550.0
dodge,suv,ca,84,12218.452380952382,1026350.0
dodge,suv,co,13,10692.307692307691,139000.0
dodge,suv,fl,136,12814.70588235294,1742800.0
dodge,suv,ga,56,11184.82142857143,626350.0
dodge,suv,hi,1,16750.0,16750.0
dodge,suv,il,48,15870.833333333334,761800.0
dodge,suv,in,23,8328.260869565218,191550.0
dodge,suv,la,4,14075.0,56300.0
dodge,suv,ma,7,7442.857142857143,52100.0
dodge,suv,md,20,9757.5,195150.0
dodge,suv,mi,55,13532.727272727272,744300.0
dodge,suv,mn,43,16067.441860465116,690900.0
dodge,suv,mo,30,12526.666666666666,375800.0
dodge,suv,ms,6,10416.666666666666,62500.0
dodge,suv,nc,67,10437.313432835821,699300.0
dodge,suv,ne,7,10550.0,73850.0
dodge,suv,nj,26,8282.692307692309,215350.0
dodge,suv,nm,2,4250.0,8500.0
dodge,suv,nv,16,12490.625,199850.0
dodge,suv,ny,10,8220.0,82200.0
dodge,suv,oh,31,9414.516129032258,291850.0
dodge,suv,ok,1,11500.0,11500.0
dodge,suv,on,36,18366.666666666668,661200.0
dodge,suv,or,6,14350.0,86100.0
dodge,suv,pa,80,18516.875,1481350.0
dodge,suv,qc,12,9341.666666666666,112100.0
dodge,suv,sc,11,9036.363636363636,99400.0
dodge,suv,tn,31,13367.741935483871,414400.0
dodge,suv,tx,118,12222.881355932202,1442300.0
dodge,suv,ut,6,8425.0,50550.0
dodge,suv,va,36,13425.0,483300.0
dodge,suv,wa,6,11966.666666666666,71800.0
dodge,suv,wi,13,12753.846153846154,165800.0
dodge,van,ca,4,8650.0,34600.0
dodge,van,fl,2,11100.0,22200.0
dodge,van,ga,1,14600.0,14600.0
dodge,van,il,2,11700.0,23400.0
dodge,van,md,2,8300.0,16600.0
dodge,van,mn,1,5500.0,5500.0
dodge,van,nc,2,5050.0,10100.0
dodge,van,nj,2,9400.0,18800.0
dodge,van,oh,2,8100.0,16200.0
dodge,van,or,1,11000.0,11000.0
dodge,van,pa,4,11387.5,45550.0
dodge,van,va,1,5700.0,5700.0
dodge,van,wi,1,7000.0,7000.0
dodge,wagon,ab,2,2450.0,4900.0
dodge,wagon,az,6,4908.333333333333,29450.0
dodge,wagon,ca,29,3543.103448275862,102750.0
dodge,wagon,co,2,3700.0,7400.0
dodge,wagon,fl,44,4877.272727272727,214600.0
dodge,wagon,ga,17,3864.705882352941,65700.0
dodge,wagon,hi,2,4725.0,9450.0
dodge,wagon,il,7,6100.0,42700.0
dodge,wagon,in,8,6431.25,51450.0
dodge,wagon,la,3,2966.6666666666665,8900.0
dodge,wagon,ma,6,3916.6666666666665,23500.0
dodge,wagon,md,14,5171.428571428572,72400.0
dodge,wagon,mi,13,5742.307692307692,74650.0
dodge,wagon,mn,4,5450.0,21800.0
dodge,wagon,mo,7,5885.714285714285,41200.0
dodge,wagon,nc,29,4534.482758620689,131500.0
dodge,wagon,ne,3,4666.666666666667,14000.0
dodge,wagon,nj,3,4233.333333333333,12700.0
dodge,wagon,nv,8,3968.75,31750.0
dodge,wagon,ny,2,6900.0,13800.0
dodge,wagon,oh,17,4211.764705882353,71600.0
dodge,wagon,on,1,4200.0,4200.0
dodge,wagon,or,1,7500.0,7500.0
dodge,wagon,pa,13,4903.846153846154,63750.0
dodge,wagon,qc,1,8100.0,8100.0
dodge,wagon,sc,1,1200.0,1200.0
dodge,wagon,tn,12,4991.666666666667,59900.0
dodge,wagon,tx,34,4382.35294117647,149000.0
dodge,wagon,ut,1,7100.0,7100.0
dodge,wagon,va,14,3835.714285714286,53700.0
dodge,wagon,wa,5,4120.0,20600.0
dodge,wagon,wi,10,4680.0,46800.0
fiat,convertible,fl,3,10833.333333333334,32500.0
fiat,convertible,il,1,8500.0,8500.0
fiat,convertible,mo,1,11200.0,11200.0
fiat,convertible,on,2,14650.0,29300.0
fiat,convertible,tn,1,11000.0,11000.0
fiat,convertible,tx,2,7650.0,15300.0
fiat,hatchback,az,6,7550.0,45300.0
fiat,hatchback,ca,18,8811.111111111111,158600.0
fiat,hatchback,co,2,7250.0,14500.0
fiat,hatchback,fl,21,9290.47619047619,195100.0
fiat,hatchback,ga,2,8450.0,16900.0
fiat,hatchback,hi,1,3000.0,3000.0
fiat,hatchback,il,3,9583.333333333334,28750.0
fiat,hatchback,ma,1,6500.0,6500.0
fiat,hatchback,md,3,6966.666666666667,20900.0
fiat,hatchback,mi,6,10450.0,62700.0
fiat,hatchback,mo,2,10350.0,20700.0
fiat,hatchback,nc,4,8575.0,34300.0
fiat,hatchback,nj,5,8010.0,40050.0
fiat,hatchback,nv,3,9000.0,27000.0
fiat,hatchback,on,1,8800.0,8800.0
fiat,hatchback,or,1,9800.0,9800.0
fiat,hatchback,pa,8,8975.0,71800.0
fiat,hatchback,qc,5,10360.0,51800.0
fiat,hatchback,tn,3,8633.333333333334,25900.0
fiat,hatchback,tx,11,8243.181818181818,90675.0
fiat,hatchback,wa,3,9066.666666666666,27200.0
fiat,hatchback,wi,2,8650.0,17300.0
fiat,wagon,ca,10,12680.0,126800.0
fiat,wagon,fl,14,11835.714285714286,165700.0
fiat,wagon,ga,1,11700.0,11700.0
fiat,wagon,il,5,11830.0,59150.0
fiat,wagon,mn,1,11300.0,11300.0
fiat,wagon,mo,1,8700.0,8700.0
fiat,wagon,ms,1,11100.0,11100.0
fiat,wagon,nc,1,12800.0,12800.0
fiat,wagon,nj,2,11300.0,22600.0
fiat,wagon,nv,1,12500.0,12500.0
fiat,wagon,on,7,17871.428571428572,125100.0
fiat,wagon,pa,3,11966.666666666666,35900.0
fiat,wagon,qc,1,19900.0,19900.0
fiat,wagon,tx,1,13200.0,13200.0
fiat,wagon,va,4,11525.0,46100.0
ford,convertible,az,15,13380.0,200700.0
ford,convertible,ca,82,11114.024390243903,911350.0
ford,convertible,co,4,11700.0,46800.0
ford,convertible,fl,102,14693.137254901962,1498700.0
ford,convertible,ga,14,13942.857142857143,195200.0
ford,convertible,il,12,16983.333333333332,203800.0
ford,convertible,in,1,4600.0,4600.0
ford,convertible,la,1,15500.0,15500.0
ford,convertible,ma,4,7837.5,31350.0
ford,convertible,md,2,17850.0,35700.0
ford,convertible,mi,1,23700.0,23700.0
ford,convertible,mn,2,14100.0,28200.0
ford,convertible,mo,26,13342.307692307691,346900.0
ford,convertible,nc,9,8911.111111111111,80200.0
ford,convertible,nj,9,11136.111111111111,100225.0
ford,convertible,nv,43,14307.0,615201.0
ford,convertible,ny,1,13500.0,13500.0
ford,convertible,oh,4,11062.5,44250.0
ford,convertible,on,1,29400.0,29400.0
ford,convertible,or,1,11800.0,11800.0
ford,convertible,pa,23,15586.95652173913,358500.0
ford,convertible,qc,10,29470.0,294700.0
ford,convertible,sc,1,13300.0,13300.0
ford,convertible,tn,13,16500.0,214500.0
ford,convertible,tx,21,10261.904761904761,215500.0
ford,convertible,ut,1,14900.0,14900.0
ford,convertible,va,1,700.0,700.0
ford,convertible,wi,3,3700.0,11100.0
ford,coupe,az,16,12343.75,197500.0
ford,coupe,ca,68,9969.85294117647,677950.0
ford,coupe,co,3,9933.333333333334,29800.0
ford,coupe,fl,106,14069.811320754718,1491400.0
ford,coupe,ga,42,12957.142857142857,544200.0
ford,coupe,hi,2,20750.0,41500.0
ford,coupe,il,15,14913.333333333334,223700.0
ford,coupe,in,2,12900.0,25800.0
ford,coupe,ma,4,8125.0,32500.0
ford,coupe,md,6,14266.666666666666,85600.0
ford,coupe,mi,6,8583.333333333334,51500.0
ford,coupe,mn,4,13100.0,52400.0
ford,coupe,mo,32,13973.4375,447150.0
ford,coupe,ms,4,12150.0,48600.0
ford,coupe,nc,27,9055.555555555555,244500.0
ford,coupe,ne,3,11566.666666666666,34700.0
ford,coupe,nj,8,5837.5,46700.0
ford,coupe,nv,21,15047.619047619048,316000.0
ford,coupe,ny,10,16570.0,165700.0
ford,coupe,oh,9,14011.111111111111,126100.0
ford,coupe,pa,28,13251.785714285714,371050.0
ford,coupe,sc,5,9520.0,47600.0
ford,coupe,tn,26,18523.076923076922,481600.0
ford,coupe,tx,99,14300.505050505051,1415750.0
ford,coupe,ut,1,1400.0,1400.0
ford,coupe,va,14,9453.57142857143,132350.0
ford,coupe,wa,9,13772.888888888889,123956.0
ford,coupe,wi,7,6671.428571428572,46700.0
ford,crew cab,az,10,15270.0,152700.0
ford,crew cab,ca,51,16406.86274509804,836750.0
ford,crew cab,co,12,17158.333333333332,205900.0
ford,crew cab,fl,51,12701.960784313726,647800.0
ford,crew cab,ga,29,18793.103448275862,545000.0
ford,crew cab,hi,1,28000.0,28000.0
ford,crew cab,il,17,19123.529411764706,325100.0
ford,crew cab,la,4,19900.0,79600.0
ford,crew cab,ma,1,27500.0,27500.0
ford,crew cab,md,2,5550.0,11100.0
ford,crew cab,mi,28,20166.071428571428,564650.0
ford,crew cab,mn,10,15810.0,158100.0
ford,crew cab,mo,13,23200.0,301600.0
ford,crew cab,ms,9,11838.888888888889,106550.0
ford,crew cab,nc,23,12391.304347826086,285000.0
ford,crew cab,ne,5,10460.0,52300.0
ford,crew cab,nj,4,18850.0,75400.0
ford,crew cab,nv,15,19226.666666666668,288400.0
ford,crew cab,ny,3,13600.0,40800.0
ford,crew cab,oh,14,17032.14285714286,238450.0
ford,crew cab,or,1,15000.0,15000.0
ford,crew cab,pa,29,21075.862068965518,611200.0
ford,crew cab,sc,7,16528.571428571428,115700.0
ford,crew cab,tn,9,22822.222222222223,205400.0
ford,crew cab,tx,117,17994.871794871793,2105400.0
ford,crew cab,ut,25,22548.0,563700.0
ford,crew cab,va,5,10000.0,50000.0
ford,crew cab,wa,9,18450.0,166050.0
ford,crew cab,wi,6,14133.333333333334,84800.0
ford,e-series van,az,2,16600.0,33200.0
ford,e-series van,ca,33,18854.545454545456,622200.0
ford,e-series van,co,8,19637.5,157100.0
ford,e-series van,fl,37,19572.972972972973,724200.0
ford,e-series van,ga,23,20600.0,473800.0
ford,e-series van,hi,3,19916.666666666668,59750.0
ford,e-series van,il,20,20485.0,409700.0
ford,e-series van,in,3,17833.333333333332,53500.0
ford,e-series van,la,3,12550.0,37650.0
ford,e-series van,ma,1,20100.0,20100.0
ford,e-series van,md,12,19008.333333333332,228100.0
ford,e-series van,mi,24,20737.5,497700.0
ford,e-series van,mn,8,18850.0,150800.0
ford,e-series van,mo,12,17833.333333333332,214000.0
ford,e-series van,nc,9,13700.0,123300.0
ford,e-series van,ne,1,19500.0,19500.0
ford,e-series van,nj,26,19542.30769230769,508100.0
ford,e-series van,nv,5,18950.0,94750.0
ford,e-series van,ny,3,19800.0,59400.0
ford,e-series van,oh,2,16050.0,32100.0
ford,e-series van,or,2,18850.0,37700.0
ford,e-series van,pa,50,20436.0,1021800.0
ford,e-series van,pr,1,19500.0,19500.0
ford,e-series van,sc,3,19300.0,57900.0
ford,e-series van,tn,5,19020.0,95100.0
ford,e-series van,tx,28,17592.85714285714,492600.0
ford,e-series van,ut,2,18900.0,37800.0
ford,e-series van,va,6,18066.666666666668,108400.0
ford,e-series van,wa,13,21084.615384615383,274100.0
ford,e-series van,wi,10,17050.0,170500.0
ford,extended cab,ca,2,3450.0,6900.0
ford,extended cab,fl,5,1220.0,6100.0
ford,extended cab,ga,4,1825.0,7300.0
ford,extended cab,il,1,1400.0,1400.0
ford,extended cab,md,1,5600.0,5600.0
ford,extended cab,mi,1,8300.0,8300.0
ford,extended cab,nc,6,1958.3333333333333,11750.0
ford,extended cab,nj,2,2475.0,4950.0
ford,extended cab,nv,2,2200.0,4400.0
ford,extended cab,or,1,500.0,500.0
ford,extended cab,pa,1,2100.0,2100.0
ford,extended cab,pr,1,500.0,500.0
ford,extended cab,tn,1,600.0,600.0
ford,extended cab,tx,3,1833.3333333333333,5500.0
ford,extended cab,ut,1,1250.0,1250.0
ford,extended cab,va,1,1000.0,1000.0
ford,extended cab,wi,3,1116.6666666666667,3350.0
ford,hatchback,ab,1,8000.0,8000.0
ford,hatchback,az,11,9700.0,106700.0
ford,hatchback,ca,85,10317.058823529413,876950.0
ford,hatchback,co,16,11343.75,181500.0
ford,hatchback,fl,127,10448.44094488189,1326952.0
ford,hatchback,ga,48,10158.333333333334,487600.0
ford,hatchback,hi,4,8937.5,35750.0
ford,hatchback,il,75,11385.333333333334,853900.0
ford,hatchback,in,3,9366.666666666666,28100.0
ford,hatchback,la,3,10066.666666666666,30200.0
ford,hatchback,ma,6,4029.1666666666665,24175.0
ford,hatchback,md,13,9300.0,120900.0
ford,hatchback,mi,31,10193.548387096775,316000.0
ford,hatchback,mn,21,10547.619047619048,221500.0
ford,hatchback,mo,75,11177.346666666666,838301.0
ford,hatchback,ms,2,7400.0,14800.0
ford,hatchback,nc,12,7150.0,85800.0
ford,hatchback,ne,1,14400.0,14400.0
ford,hatchback,nj,23,8560.91304347826,196901.0
ford,hatchback,nm,1,10900.0,10900.0
ford,hatchback,nv,12,10783.333333333334,129400.0
ford,hatchback,ny,14,10414.285714285714,145800.0
ford,hatchback,oh,26,8738.461538461539,227200.0
ford,hatchback,on,5,13720.0,68600.0
ford,hatchback,or,3,10966.666666666666,32900.0
ford,hatchback,pa,54,10277.777777777777,555000.0
ford,hatchback,pr,4,4950.0,19800.0
ford,hatchback,qc,4,15250.0,61000.0
ford,hatchback,sc,2,7400.0,14800.0
ford,hatchback,tn,57,11235.982456140351,640451.0
ford,hatchback,tx,71,11381.69014084507,808100.0
ford,hatchback,va,6,5783.333333333333,34700.0
ford,hatchback,wa,13,10838.461538461539,140900.0
ford,hatchback,wi,4,12150.0,48600.0
ford,minivan,az,9,6288.888888888889,56600.0
ford,minivan,ca,25,8568.0,214200.0
ford,minivan,co,2,12300.0,24600.0
ford,minivan,fl,35,9978.57142857143,349250.0
ford,minivan,ga,9,4888.888888888889,44000.0
ford,minivan,hi,1,15250.0,15250.0
ford,minivan,il,6,16416.666666666668,98500.0
ford,minivan,in,7,8242.857142857143,57700.0
ford,minivan,ma,5,4880.0,24400.0
ford,minivan,md,8,5637.5,45100.0
ford,minivan,mi,5,3970.0,19850.0
ford,minivan,mn,1,8900.0,8900.0
ford,minivan,mo,3,9316.666666666666,27950.0
ford,minivan,ms,2,6950.0,13900.0
ford,minivan,nc,16,4712.5,75400.0
ford,minivan,ne,1,500.0,500.0
ford,minivan,nj,8,6156.25,49250.0
ford,minivan,nm,1,7000.0,7000.0
ford,minivan,nv,5,4770.0,23850.0
ford,minivan,ny,5,8600.0,43000.0
ford,minivan,oh,9,2216.6666666666665,19950.0
ford,minivan,on,1,4000.0,4000.0
ford,minivan,or,1,800.0,800.0
ford,minivan,pa,11,9568.181818181818,105250.0
ford,minivan,pr,1,10300.0,10300.0
ford,minivan,sc,1,15000.0,15000.0
ford,minivan,tn,9,17588.88888888889,158300.0
ford,minivan,tx,13,8511.538461538461,110650.0
ford,minivan,ut,2,10400.0,20800.0
ford,minivan,va,7,6471.428571428572,45300.0
ford,minivan,wa,3,7266.666666666667,21800.0
ford,minivan,wi,5,6630.0,33150.0
ford,regular cab,az,8,12912.5,103300.0
ford,regular cab,ca,50,10091.0,504550.0
ford,regular cab,co,8,12400.0,99200.0
ford,regular cab,fl,67,10198.507462686568,683300.0
ford,regular cab,ga,27,11390.74074074074,307550.0
ford,regular cab,hi,5,11940.0,59700.0
ford,regular cab,il,10,7445.0,74450.0
ford,regular cab,in,11,10477.272727272728,115250.0
ford,regular cab,la,7,7671.428571428572,53700.0
ford,regular cab,ma,3,5333.333333333333,16000.0
ford,regular cab,md,11,7345.454545454545,80800.0
ford,regular cab,mi,14,15178.57142857143,212500.0
ford,regular cab,mn,9,12616.666666666666,113550.0
ford,regular cab,mo,22,13163.636363636364,289600.0
ford,regular cab,ms,2,16900.0,33800.0
ford,regular cab,nc,16,7775.0,124400.0
ford,regular cab,ne,6,2641.6666666666665,15850.0
ford,regular cab,nj,18,9172.222222222223,165100.0
ford,regular cab,nv,4,15275.0,61100.0
ford,regular cab,ny,1,4500.0,4500.0
ford,regular cab,oh,16,7151.5625,114425.0
ford,regular cab,or,8,15400.0,123200.0
ford,regular cab,pa,35,12905.714285714286,451700.0
ford,regular cab,pr,5,4680.0,23400.0
ford,regular cab,sc,11,9181.818181818182,101000.0
ford,regular cab,tn,23,11568.478260869566,266075.0
ford,regular cab,tx,61,9594.262295081968,585250.0
ford,regular cab,ut,1,17500.0,17500.0
ford,regular cab,va,13,5730.7692307692305,74500.0
ford,regular cab,wa,14,14535.714285714286,203500.0
ford,regular cab,wi,4,7825.0,31300.0
ford,sedan,ab,4,10250.0,41000.0
ford,sedan,az,56,8730.357142857143,488900.0
ford,sedan,ca,428,10255.257009345794,4389250.0
ford,sedan,co,75,11672.026666666667,875402.0
ford,sedan,fl,639,11738.18779342723,7500702.0
ford,sedan,ga,260,11737.696153846155,3051801.0
ford,sedan,hi,10,10830.0,108300.0
ford,sedan,il,426,13582.105633802817,5785977.0
ford,sedan,in,42,8797.619047619048,369500.0
ford,sedan,la,24,8595.833333333334,206300.0
ford,sedan,ma,39,6953.846153846154,271200.0
ford,sedan,md,104,9265.384615384615,963600.0
ford,sedan,mi,299,12402.173913043478,3708250.0
ford,sedan,mn,140,11757.864285714286,1646101.0
ford,sedan,mo,346,13537.283236994219,4683900.0
ford,sedan,ms,15,8630.0,129450.0
ford,sedan,nc,169,7585.502958579882,1281950.0
ford,sedan,ne,36,9404.166666666666,338550.0
ford,sedan,nj,224,11160.669642857143,2499990.0
ford,sedan,nm,2,13300.0,26600.0
ford,sedan,ns,1,5800.0,5800.0
ford,sedan,nv,58,9999.137931034482,579950.0
ford,sedan,ny,125,12211.6,1526450.0
ford,sedan,oh,197,10229.187817258884,2015150.0
ford,sedan,on,8,10025.0,80200.0
ford,sedan,or,10,10070.0,100700.0
ford,sedan,pa,335,11015.970149253732,3690350.0
ford,sedan,pr,19,7836.8421052631575,148900.0
ford,sedan,qc,19,17613.157894736843,334650.0
ford,sedan,sc,40,9348.75,373950.0
ford,sedan,tn,238,13294.327731092437,3164050.0
ford,sedan,tx,463,10344.38444924406,4789450.0
ford,sedan,ut,10,6425.0,64250.0
ford,sedan,va,75,7784.0,583800.0
ford,sedan,wa,36,9816.666666666666,353400.0
ford,sedan,wi,74,8726.364864864865,645751.0
ford,supercab,ab,5,9750.0,48750.0
ford,supercab,az,14,6721.428571428572,94100.0
ford,supercab,ca,82,8256.707317073171,677050.0
ford,supercab,co,21,16430.95238095238,345050.0
ford,supercab,fl,76,9420.394736842105,715950.0
ford,supercab,ga,38,10394.736842105263,395000.0
ford,supercab,hi,1,1000.0,1000.0
ford,supercab,il,34,18019.117647058825,612650.0
ford,supercab,in,3,8900.0,26700.0
ford,supercab,la,6,5883.333333333333,35300.0
ford,supercab,ma,17,7088.235294117647,120500.0
ford,supercab,md,12,11208.333333333334,134500.0
ford,supercab,mi,93,16561.827956989247,1540250.0
ford,supercab,mn,22,16640.909090909092,366100.0
ford,supercab,mo,41,15012.19512195122,615500.0
ford,supercab,ms,12,8450.0,101400.0
ford,supercab,nc,59,8996.610169491525,530800.0
ford,supercab,ne,11,8736.363636363636,96100.0
ford,supercab,nj,17,12088.235294117647,205500.0
ford,supercab,nv,11,10622.727272727272,116850.0
ford,supercab,ny,19,13500.0,256500.0
ford,supercab,oh,73,15777.397260273972,1151750.0
ford,supercab,ok,1,10000.0,10000.0
ford,supercab,on,2,18900.0,37800.0
ford,supercab,pa,70,15723.57142857143,1100650.0
ford,supercab,pr,11,10900.0,119900.0
ford,supercab,qc,3,12900.0,38700.0
ford,supercab,sc,6,7066.666666666667,42400.0
ford,supercab,tn,49,15375.510204081633,753400.0
ford,supercab,tx,115,10763.04347826087,1237750.0
ford,supercab,ut,8,10283.125,82265.0
ford,supercab,va,17,11952.941176470587,203200.0
ford,supercab,wa,18,13927.777777777777,250700.0
ford,supercab,wi,9,13461.111111111111,121150.0
ford,supercrew,ab,29,17632.758620689656,511350.0
ford,supercrew,az,11,15681.818181818182,172500.0
ford,supercrew,ca,96,17224.479166666668,1653550.0
ford,supercrew,co,37,23037.837837837837,852400.0
ford,supercrew,fl,109,19867.981651376147,2165610.0
ford,supercrew,ga,87,22709.19540229885,1975700.0
ford,supercrew,hi,1,28750.0,28750.0
ford,supercrew,il,50,26671.0,1333550.0
ford,supercrew,in,5,21840.0,109200.0
ford,supercrew,la,12,13766.666666666666,165200.0
ford,supercrew,ma,4,10850.0,43400.0
ford,supercrew,md,16,20093.75,321500.0
ford,supercrew,mi,202,21570.29702970297,4357200.0
ford,supercrew,mn,52,22117.30769230769,1150100.0
ford,supercrew,mo,61,24617.213114754097,1501650.0
ford,supercrew,ms,19,24528.947368421053,466050.0
ford,supercrew,nc,43,13069.767441860466,562000.0
ford,supercrew,ne,14,16457.14285714286,230400.0
ford,supercrew,nj,35,20398.571428571428,713950.0
ford,supercrew,nv,17,17170.58823529412,291900.0
ford,supercrew,ny,21,24740.47619047619,519550.0
ford,supercrew,oh,64,23556.25,1507600.0
ford,supercrew,ok,3,5933.333333333333,17800.0
ford,supercrew,on,14,23800.0,333200.0
ford,supercrew,or,2,9300.0,18600.0
ford,supercrew,pa,105,24444.761904761905,2566700.0
ford,supercrew,pr,2,8100.0,16200.0
ford,supercrew,qc,9,21594.444444444445,194350.0
ford,supercrew,sc,8,15887.5,127100.0
ford,supercrew,tn,94,24974.468085106382,2347600.0
ford,supercrew,tx,236,18832.415254237287,4444450.0
ford,supercrew,ut,28,19087.5,534450.0
ford,supercrew,va,12,22558.333333333332,270700.0
ford,supercrew,wa,26,21269.23076923077,553000.0
ford,supercrew,wi,20,19830.0,396600.0
ford,suv,ab,14,8192.857142857143,114700.0
ford,suv,az,46,11390.217391304348,523950.0
ford,suv,ca,478,14405.13179916318,6885653.0
ford,suv,co,90,22196.11111111111,1997650.0
ford,suv,fl,541,14497.756007393715,7843286.0
ford,suv,ga,306,15754.254901960785,4820802.0
ford,suv,hi,9,14666.666666666666,132000.0
ford,suv,il,417,19547.841726618706,8151450.0
ford,suv,in,29,9062.068965517241,262800.0
ford,suv,la,14,11971.5,167601.0
ford,suv,ma,46,9007.065217391304,414325.0
ford,suv,md,101,11611.386138613861,1172750.0
ford,suv,mi,280,17838.039285714287,4994651.0
ford,suv,mn,145,17063.455172413793,2474201.0
ford,suv,mo,335,19652.692537313433,6583652.0
ford,suv,ms,18,16483.333333333332,296700.0
ford,suv,nc,166,8818.981927710844,1463951.0
ford,suv,ne,47,14662.765957446809,689150.0
ford,suv,nj,376,16609.08510638298,6245016.0
ford,suv,ns,1,2900.0,2900.0
ford,suv,nv,68,12636.029411764706,859250.0
ford,suv,ny,157,18237.579617834395,2863300.0
ford,suv,oh,205,12936.102439024391,2651901.0
ford,suv,ok,2,4925.0,9850.0
ford,suv,on,27,18877.777777777777,509700.0
ford,suv,or,12,10895.833333333334,130750.0
ford,suv,pa,386,17012.82383419689,6566950.0
ford,suv,pr,23,11900.0,273700.0
ford,suv,qc,29,19470.689655172413,564650.0
ford,suv,sc,33,12018.181818181818,396600.0
ford,suv,tn,321,20779.595015576324,6670250.0
ford,suv,tx,419,15400.835322195704,6452950.0
ford,suv,ut,8,12443.75,99550.0
ford,suv,va,88,8254.545454545454,726400.0
ford,suv,wa,45,15102.222222222223,679600.0
ford,suv,wi,66,12527.272727272728,826800.0
ford,transit van,fl,1,22700.0,22700.0
ford,transit van,nj,1,19500.0,19500.0
ford,transit van,tn,1,24900.0,24900.0
ford,transit van,va,1,24900.0,24900.0
ford,van,az,2,17450.0,34900.0
ford,van,ca,30,14490.0,434700.0
ford,van,co,3,13333.333333333334,40000.0
ford,van,fl,70,14835.714285714286,1038500.0
ford,van,ga,20,16000.0,320000.0
ford,van,il,21,16980.95238095238,356600.0
ford,van,in,4,9750.0,39000.0
ford,van,la,3,10566.666666666666,31700.0
ford,van,ma,7,5964.285714285715,41750.0
ford,van,md,10,5570.0,55700.0
ford,van,mi,9,8744.444444444445,78700.0
ford,van,mn,9,7700.0,69300.0
ford,van,mo,24,18450.0,442800.0
ford,van,ms,1,7700.0,7700.0
ford,van,nc,16,4331.25,69300.0
ford,van,ne,3,2300.0,6900.0
ford,van,nj,12,13550.0,162600.0
ford,van,nv,6,17250.0,103500.0
ford,van,ny,13,17253.846153846152,224300.0
ford,van,oh,3,3533.3333333333335,10600.0
ford,van,on,1,1000.0,1000.0
ford,van,pa,29,16274.137931034482,471950.0
ford,van,pr,6,1883.3333333333333,11300.0
ford,van,qc,1,7400.0,7400.0
ford,van,sc,7,19428.571428571428,136000.0
ford,van,tn,14,19842.85714285714,277800.0
ford,van,tx,37,13021.621621621622,481800.0
ford,van,va,12,5891.666666666667,70700.0
ford,van,wa,12,12675.0,152100.0
ford,van,wi,1,9500.0,9500.0
ford,wagon,az,7,12900.0,90300.0
ford,wagon,ca,50,16125.0,806250.0
ford,wagon,co,2,11250.0,22500.0
ford,wagon,fl,39,13678.205128205129,533450.0
ford,wagon,ga,25,14220.0,355500.0
ford,wagon,hi,2,18875.0,37750.0
ford,wagon,il,21,19095.238095238095,401000.0
ford,wagon,in,3,4050.0,12150.0
ford,wagon,la,1,12000.0,12000.0
ford,wagon,ma,5,10860.0,54300.0
ford,wagon,md,13,10992.307692307691,142900.0
ford,wagon,mi,29,13379.310344827587,388000.0
